run_id,total_time,total_images,images_per_sec,avg_data_load_time,avg_cpu,avg_ram
1,454.4275050163269,7958,17.51214420815941,1763375601.3047245,75.34738955823293,0.6072887435974367

statistic,total_time,total_images,images_per_sec,avg_data_load_time,avg_cpu,avg_ram
mean,454.4275050163269,7958.0,17.51214420815941,1763375601.3047245,75.34738955823293,0.6072887435974367
std,0.0,0.0,0.0,0.0,0.0,0.0
