run_id,total_time,total_images,images_per_sec,avg_data_load_time,avg_cpu,avg_ram
1,501.4285237789154,7958,15.870656778808932,1763544198.9975035,46.765863453815264,1.5124669209062813

statistic,total_time,total_images,images_per_sec,avg_data_load_time,avg_cpu,avg_ram
mean,501.4285237789154,7958.0,15.870656778808932,1763544198.9975035,46.765863453815264,1.5124669209062813
std,0.0,0.0,0.0,0.0,0.0,0.0
