run_id,total_time,total_images,images_per_sec,avg_data_load_time,avg_cpu,avg_ram
1,429.146377325058,7958,18.543789300060183,2.1344139462425596e-06,79.80515873015874,0.6119194030761719

statistic,total_time,total_images,images_per_sec,avg_data_load_time,avg_cpu,avg_ram
mean,429.146377325058,7958.0,18.543789300060183,2.1344139462425596e-06,79.80515873015874,0.6119194030761719
std,0.0,0.0,0.0,0.0,0.0,0.0
