run_id,total_time,total_images,images_per_sec,avg_data_load_time,avg_cpu,avg_ram
1,143.50814080238342,10000,69.68245804097211,0.44844707361044595,98.67507987220446,0.630092291786267

statistic,total_time,total_images,images_per_sec,avg_data_load_time,avg_cpu,avg_ram
mean,143.50814080238342,10000.0,69.68245804097211,0.44844707361044595,98.67507987220446,0.630092291786267
std,0.0,0.0,0.0,0.0,0.0,0.0
