run_id,total_time,total_images,images_per_sec,avg_data_load_time,avg_cpu,avg_ram
1,1354.4093708992004,2500,1.845823023463161,16.929887533187866,22.8725,0.02828369140625

statistic,total_time,total_images,images_per_sec,avg_data_load_time,avg_cpu,avg_ram
mean,1354.4093708992004,2500.0,1.845823023463161,16.929887533187866,22.8725,0.02828369140625
std,0.0,0.0,0.0,0.0,0.0,0.0
