run_id,total_time,total_images,images_per_sec,avg_data_load_time,avg_cpu,avg_ram
1,97.17026591300964,10000,102.91213990247144,1763541193.5321856,42.54121405750799,0.03350518077326278

statistic,total_time,total_images,images_per_sec,avg_data_load_time,avg_cpu,avg_ram
mean,97.17026591300964,10000.0,102.91213990247144,1763541193.5321856,42.54121405750799,0.03350518077326278
std,0.0,0.0,0.0,0.0,0.0,0.0
